PFAM	KO	PATHWAY	PATHWAY NAME
PF10285		10474	PF10285
PF05295		10475	PF05295
PF02589		10476	PF02589
PF12893		10477	PF12893
PF00677		10478	PF00677
PF06814		10479	PF06814
PF18242		10480	PF18242
PF14854		10481	PF14854
PF14625		10482	PF14625
PF00894		10483	PF00894
PF08467		10484	PF08467
PF04662		10485	PF04662
PF01659		10486	PF01659
PF05893		10487	PF05893
PF04443		10488	PF04443
PF09308		10489	PF09308
PF02664		10490	PF02664
PF18285		10491	PF18285
PF08309		10492	PF08309
PF04740		10493	PF04740
PF06579		10494	PF06579
PF08391		10495	PF08391
PF00206		10496	PF00206
PF02278		10497	PF02278
PF02884		10498	PF02884
PF08124		10499	PF08124
PF00221		10500	PF00221
PF09093		10501	PF09093
PF09092		10502	PF09092
PF05834		10503	PF05834
PF16084		10504	PF16084
PF15686		10505	PF15686
PF00062		10506	PF00062
PF09043		10507	PF09043
PF01810		10508	PF01810
PF03641		10509	PF03641
PF02402		10510	PF02402
PF01476		10511	PF01476
PF13702		10512	PF13702
PF03466		10513	PF03466
PF01186		10514	PF01186
PF03956		10515	PF03956
PF02401		10516	PF02401
PF18342		10517	PF18342
PF13399		10518	PF13399
PF03816		10519	PF03816
PF04397		10520	PF04397
PF07385		10521	PF07385
PF18517		10522	PF18517
PF14389		10523	PF14389
PF13011		10524	PF13011
PF13007		10525	PF13007
PF04604		10526	PF04604
PF10242		10527	PF10242
PF06673		10528	PF06673
PF06430		10529	PF06430
PF06488		10530	PF06488
PF15518		10531	PF15518
PF02370		10532	PF02370
PF03855		10533	PF03855
PF06617		10534	PF06617
PF12216		10535	PF12216
PF11099		10536	PF11099
PF11624		10537	PF11624
PF08367		10538	PF08367
PF07687		10539	PF07687
PF09213		10540	PF09213
PF17291		10541	PF17291
PF16217		10542	PF16217
PF09245		10543	PF09245
PF02847		10544	PF02847
PF16951		10545	PF16951
PF07476		10546	PF07476
PF05034		10547	PF05034
PF03281		10548	PF03281
PF12464		10549	PF12464
PF09028		10550	PF09028
PF12704		10551	PF12704
PF14865		10552	PF14865
PF09726		10553	PF09726
PF01823		10554	PF01823
PF01661		10555	PF01661
PF14519		10556	PF14519
PF03523		10557	PF03523
PF16628		10558	PF16628
PF05557		10559	PF05557
PF08311		10560	PF08311
PF08171		10561	PF08171
PF17014		10562	PF17014
PF10545		10563	PF10545
PF03817		10564	PF03817
PF03818		10565	PF03818
PF13017		10566	PF13017
PF02545		10567	PF02545
PF09174		10568	PF09174
PF06255		10569	PF06255
PF14437		10570	PF14437
PF12750		10571	PF12750
PF01973		10572	PF01973
PF08383		10573	PF08383
PF01454		10574	PF01454
PF12440		10575	PF12440
PF16663		10576	PF16663
PF16666		10577	PF16666
PF09282		10578	PF09282
PF02792		10579	PF02792
PF05507		10580	PF05507
PF03082		10581	PF03082
PF10608		10582	PF10608
PF15077		10583	PF15077
PF04112		10584	PF04112
PF04874		10585	PF04874
PF18085		10586	PF18085
PF12434		10587	PF12434
PF01274		10588	PF01274
PF11721		10589	PF11721
PF12819		10590	PF12819
PF14785		10591	PF14785
PF00390		10592	PF00390
PF03949		10593	PF03949
PF07148		10594	PF07148
PF18703		10595	PF18703
PF16657		10596	PF16657
PF16957		10597	PF16957
PF00629		10598	PF00629
PF10434		10599	PF10434
PF02330		10600	PF02330
PF09596		10601	PF09596
PF02157		10602	PF02157
PF07502		10603	PF07502
PF01232		10604	PF01232
PF08125		10605	PF08125
PF01050		10606	PF01050
PF17786		10607	PF17786
PF05007		10608	PF05007
PF04188		10609	PF04188
PF11051		10610	PF11051
PF15971		10611	PF15971
PF01575		10612	PF01575
PF13452		10613	PF13452
PF03642		10614	PF03642
PF15807		10615	PF15807
PF00414		10616	PF00414
PF08377		10617	PF08377
PF03999		10618	PF03999
PF05672		10619	PF05672
PF07058		10620	PF07058
PF01124		10621	PF01124
PF08923		10622	PF08923
PF18708		10623	PF18708
PF18041		10624	PF18041
PF13999		10625	PF13999
PF01914		10626	PF01914
PF02063		10627	PF02063
PF02124		10628	PF02124
PF07153		10629	PF07153
PF01047		10630	PF01047
PF12802		10631	PF12802
PF01284		10632	PF01284
PF10564		10633	PF10564
PF02064		10634	PF02064
PF05231		10635	PF05231
PF05230		10636	PF05230
PF17159		10637	PF17159
PF17158		10638	PF17158
PF17178		10639	PF17178
PF08249		10640	PF08249
PF08251		10641	PF08251
PF06391		10642	PF06391
PF17043		10643	PF17043
PF04769		10644	PF04769
PF16449		10645	PF16449
PF07158		10646	PF07158
PF01554		10647	PF01554
PF00917		10648	PF00917
PF12737		10649	PF12737
PF12731		10650	PF12731
PF01824		10651	PF01824
PF06303		10652	PF06303
PF17414		10653	PF17414
PF10393		10654	PF10393
PF00661		10655	PF00661
PF07291		10656	PF07291
PF17419		10657	PF17419
PF04014		10658	PF04014
PF03819		10659	PF03819
PF12643		10660	PF12643
PF18722		10661	PF18722
PF07961		10662	PF07961
PF01429		10663	PF01429
PF16564		10664	PF16564
PF14048		10665	PF14048
PF04837		10666	PF04837
PF04899		10667	PF04899
PF08523		10668	PF08523
PF15868		10669	PF15868
PF17883		10670	PF17883
PF18676		10671	PF18676
PF03062		10672	PF03062
PF13813		10673	PF13813
PF17058		10674	PF17058
PF02820		10675	PF02820
PF03621		10676	PF03621
PF05854		10677	PF05854
PF10506		10678	PF10506
PF15707		10679	PF15707
PF17508		10680	PF17508
PF05292		10681	PF05292
PF17408		10682	PF17408
PF11887		10683	PF11887
PF02289		10684	PF02289
PF13072		10685	PF13072
PF12341		10686	PF12341
PF05934		10687	PF05934
PF00493		10688	PF00493
PF09332		10689	PF09332
PF12619		10690	PF12619
PF16769		10691	PF16769
PF18263		10692	PF18263
PF09739		10693	PF09739
PF17855		10694	PF17855
PF14551		10695	PF14551
PF17207		10696	PF17207
PF12814		10697	PF12814
PF18182		10698	PF18182
PF00015		10699	PF00015
PF02993		10700	PF02993
PF18509		10701	PF18509
PF06100		10702	PF06100
PF10117		10703	PF10117
PF13325		10704	PF13325
PF02249		10705	PF02249
PF02745		10706	PF02745
PF02241		10707	PF02241
PF02783		10708	PF02783
PF04609		10709	PF04609
PF02505		10710	PF02505
PF02240		10711	PF02240
PF11382		10712	PF11382
PF04678		10713	PF04678
PF12593		10714	PF12593
PF06833		10715	PF06833
PF10620		10716	PF10620
PF18376		10717	PF18376
PF15316		10718	PF15316
PF02315		10719	PF02315
PF15501		10720	PF15501
PF12519		10721	PF12519
PF08118		10722	PF08118
PF07398		10723	PF07398
PF11716		10724	PF11716
PF04349		10725	PF04349
PF11542		10726	PF11542
PF06433		10727	PF06433
PF02975		10728	PF02975
PF06910		10729	PF06910
PF03308		10730	PF03308
PF05389		10731	PF05389
PF05223		10732	PF05223
PF09773		10733	PF09773
PF10744		10734	PF10744
PF09748		10735	PF09748
PF10280		10736	PF10280
PF09497		10737	PF09497
PF12145		10738	PF12145
PF12144		10739	PF12144
PF06333		10740	PF06333
PF11597		10741	PF11597
PF08638		10742	PF08638
PF09606		10743	PF09606
PF05397		10744	PF05397
PF11635		10745	PF11635
PF10156		10746	PF10156
PF09637		10747	PF09637
PF10278		10748	PF10278
PF11214		10749	PF11214
PF08612		10750	PF08612
PF11221		10751	PF11221
PF06179		10752	PF06179
PF11573		10753	PF11573
PF11277		10754	PF11277
PF11232		10755	PF11232
PF11244		10756	PF11244
PF11235		10757	PF11235
PF11265		10758	PF11265
PF08711		10759	PF08711
PF15693		10760	PF15693
PF15694		10761	PF15694
PF11571		10762	PF11571
PF11594		10763	PF11594
PF11568		10764	PF11568
PF11593		10765	PF11593
PF11315		10766	PF11315
PF05669		10767	PF05669
PF10018		10768	PF10018
PF08689		10769	PF08689
PF04934		10770	PF04934
PF05983		10771	PF05983
PF10232		10772	PF10232
PF07544		10773	PF07544
PF14417		10774	PF14417
PF09047		10775	PF09047
PF17560		10776	PF17560
PF13971		10777	PF13971
PF10376		10778	PF10376
PF17021		10779	PF17021
PF15189		10780	PF15189
PF15163		10781	PF15163
PF03525		10782	PF03525
PF16493		10783	PF16493
PF08670		10784	PF08670
PF06236		10785	PF06236
PF08189		10786	PF08189
PF02065		10787	PF02065
PF16499		10788	PF16499
PF17450		10789	PF17450
PF17801		10790	PF17801
PF01372		10791	PF01372
PF09746		10792	PF09746
PF14564		10793	PF14564
PF10540		10794	PF10540
PF01875		10795	PF01875
PF02964		10796	PF02964
PF03547		10797	PF03547
PF05053		10798	PF05053
PF10457		10799	PF10457
PF08877		10800	PF08877
PF09074		10801	PF09074
PF03243		10802	PF03243
PF03203		10803	PF03203
PF05052		10804	PF05052
PF07133		10805	PF07133
PF00376		10806	PF00376
PF09278		10807	PF09278
PF13411		10808	PF13411
PF13591		10809	PF13591
PF16934		10810	PF16934
PF02411		10811	PF02411
PF10185		10812	PF10185
PF06060		10813	PF06060
PF03724		10814	PF03724
PF01676		10815	PF01676
PF12044		10816	PF12044
PF00149		10817	PF00149
PF16370		10818	PF16370
PF16371		10819	PF16371
PF12850		10820	PF12850
PF14582		10821	PF14582
PF14008		10822	PF14008
PF00131		10823	PF00131
PF02066		10824	PF02066
PF01439		10825	PF01439
PF02067		10826	PF02067
PF05522		10827	PF05522
PF07846		10828	PF07846
PF12749		10829	PF12749
PF02068		10830	PF02068
PF02069		10831	PF02069
PF12809		10832	PF12809
PF14455		10833	PF14455
PF10118		10834	PF10118
PF13801		10835	PF13801
PF09595		10836	PF09595
PF06652		10837	PF06652
PF01420		10838	PF01420
PF13636		10839	PF13636
PF02086		10840	PF02086
PF05971		10841	PF05971
PF08241		10842	PF08241
PF08242		10843	PF08242
PF08421		10844	PF08421
PF08484		10845	PF08484
PF09445		10846	PF09445
PF10294		10847	PF10294
PF12692		10848	PF12692
PF12847		10849	PF12847
PF04672		10850	PF04672
PF02870		10851	PF02870
PF00891		10852	PF00891
PF12147		10853	PF12147
PF05050		10854	PF05050
PF13383		10855	PF13383
PF13489		10856	PF13489
PF13578		10857	PF13578
PF13649		10858	PF13649
PF02636		10859	PF02636
PF03141		10860	PF03141
PF01596		10861	PF01596
PF05430		10862	PF05430
PF13847		10863	PF13847
PF13679		10864	PF13679
PF10017		10865	PF10017
PF11312		10866	PF11312
PF02390		10867	PF02390
PF01795		10868	PF01795
PF03492		10869	PF03492
PF05148		10870	PF05148
PF08003		10871	PF08003
PF12248		10872	PF12248
PF05891		10873	PF05891
PF14314		10874	PF14314
PF04452		10875	PF04452
PF10672		10876	PF10672
PF04013		10877	PF04013
PF02598		10878	PF02598
PF09936		10879	PF09936
PF01189		10880	PF01189
PF17125		10881	PF17125
PF10119		10882	PF10119
PF08267		10883	PF08267
PF01717		10884	PF01717
PF01340		10885	PF01340
PF18546		10886	PF18546
PF18548		10887	PF18548
PF09635		10888	PF09635
PF07021		10889	PF07021
PF02475		10890	PF02475
PF06368		10891	PF06368
PF06838		10892	PF06838
PF02965		10893	PF02965
PF17445		10894	PF17445
PF17317		10895	PF17317
PF08842		10896	PF08842
PF06991		10897	PF06991
PF13149		10898	PF13149
PF15415		10899	PF15415
PF07777		10900	PF07777
PF16596		10901	PF16596
PF04202		10902	PF04202
PF12150		10903	PF12150
PF17352		10904	PF17352
PF07690		10905	PF07690
PF12832		10906	PF12832
PF13347		10907	PF13347
PF05977		10908	PF05977
PF06779		10909	PF06779
PF05631		10910	PF05631
PF16983		10911	PF16983
PF07672		10912	PF07672
PF04648		10913	PF04648
PF05436		10914	PF05436
PF07109		10915	PF07109
PF17790		10916	PF17790
PF01835		10917	PF01835
PF09644		10918	PF09644
PF17791		10919	PF17791
PF17789		10920	PF17789
PF05043		10921	PF05043
PF05060		10922	PF05060
PF05283		10923	PF05283
PF06925		10924	PF06925
PF06420		10925	PF06420
PF05220		10926	PF05220
PF08602		10927	PF08602
PF13998		10928	PF13998
PF02142		10929	PF02142
PF12002		10930	PF12002
PF02308		10931	PF02308
PF01769		10932	PF01769
PF03448		10933	PF03448
PF17059		10934	PF17059
PF01078		10935	PF01078
PF13335		10936	PF13335
PF05653		10937	PF05653
PF03165		10938	PF03165
PF03166		10939	PF03166
PF16525		10940	PF16525
PF09307		10941	PF09307
PF08831		10942	PF08831
PF00129		10943	PF00129
PF00993		10944	PF00993
PF00969		10945	PF00969
PF14586		10946	PF14586
PF16497		10947	PF16497
PF06623		10948	PF06623
PF12829		10949	PF12829
PF03707		10950	PF03707
PF06175		10951	PF06175
PF13794		10952	PF13794
PF09117		10953	PF09117
PF02426		10954	PF02426
PF06701		10955	PF06701
PF07035		10956	PF07035
PF12258		10957	PF12258
PF03526		10958	PF03526
PF16796		10959	PF16796
PF13931		10960	PF13931
PF04687		10961	PF04687
PF04726		10962	PF04726
PF04517		10963	PF04517
PF17018		10964	PF17018
PF12929		10965	PF12929
PF04478		10966	PF04478
PF18296		10967	PF18296
PF18157		10968	PF18157
PF16026		10969	PF16026
PF01187		10970	PF01187
PF15624		10971	PF15624
PF14877		10972	PF14877
PF02854		10973	PF02854
PF09088		10974	PF09088
PF09090		10975	PF09090
PF05644		10976	PF05644
PF07395		10977	PF07395
PF06664		10978	PF06664
PF10265		10979	PF10265
PF15734		10980	PF15734
PF12448		10981	PF12448
PF03775		10982	PF03775
PF05209		10983	PF05209
PF04424		10984	PF04424
PF03776		10985	PF03776
PF10665		10986	PF10665
PF11114		10987	PF11114
PF12691		10988	PF12691
PF06763		10989	PF06763
PF05153		10990	PF05153
PF00230		10991	PF00230
PF10243		10992	PF10243
PF17749		10993	PF17749
PF06629		10994	PF06629
PF09140		10995	PF09140
PF02815		10996	PF02815
PF05859		10997	PF05859
PF08202		10998	PF08202
PF08641		10999	PF08641
PF10644		11000	PF10644
PF15822		11001	PF15822
PF11458		11002	PF11458
PF04212		11003	PF04212
PF15951		11004	PF15951
PF13012		11005	PF13012
PF11093		11006	PF11093
PF09776		11007	PF09776
PF18126		11008	PF18126
PF09731		11009	PF09731
PF10660		11010	PF10660
PF05919		11011	PF05919
PF00153		11012	PF00153
PF06258		11013	PF06258
PF05308		11014	PF05308
PF14972		11015	PF14972
PF16565		11016	PF16565
PF10173		11017	PF10173
PF17556		11018	PF17556
PF08039		11019	PF08039
PF11709		11020	PF11709
PF14724		11021	PF14724
PF18529		11022	PF18529
PF04457		11023	PF04457
PF16540		11024	PF16540
PF15815		11025	PF15815
PF12246		11026	PF12246
PF12247		11027	PF12247
PF04333		11028	PF04333
PF05494		11029	PF05494
PF02470		11030	PF02470
PF02405		11031	PF02405
PF14991		11032	PF14991
PF11647		11033	PF11647
PF10248		11034	PF10248
PF16413		11035	PF16413
PF09864		11036	PF09864
PF15274		11037	PF15274
PF03094		11038	PF03094
PF03304		11039	PF03304
PF07171		11040	PF07171
PF03562		11041	PF03562
PF11873		11042	PF11873
PF06474		11043	PF06474
PF17765		11044	PF17765
PF18697		11045	PF18697
PF16690		11046	PF16690
PF10229		11047	PF10229
PF06319		11048	PF06319
PF03972		11049	PF03972
PF10270		11050	PF10270
PF09448		11051	PF09448
PF10296		11052	PF10296
PF02406		11053	PF02406
PF03176		11054	PF03176
PF08505		11055	PF08505
PF01926		11056	PF01926
PF08438		11057	PF08438
PF16897		11058	PF16897
PF12460		11059	PF12460
PF14500		11060	PF14500
PF10433		11061	PF10433
PF14911		11062	PF14911
PF14910		11063	PF14910
PF10159		11064	PF10159
PF01054		11065	PF01054
PF17119		11066	PF17119
PF01642		11067	PF01642
PF03962		11068	PF03962
PF13762		11069	PF13762
PF04039		11070	PF04039
PF01899		11071	PF01899
PF12631		11072	PF12631
PF07657		11073	PF07657
PF15718		11074	PF15718
PF06692		11075	PF06692
PF02659		11076	PF02659
PF05067		11077	PF05067
PF03404		11078	PF03404
PF06967		11079	PF06967
PF08569		11080	PF08569
PF01967		11081	PF01967
PF02391		11082	PF02391
PF10703		11083	PF10703
PF17409		11084	PF17409
PF03637		11085	PF03637
PF03389		11086	PF03389
PF03205		11087	PF03205
PF05713		11088	PF05713
PF17511		11089	PF17511
PF18555		11090	PF18555
PF01076		11091	PF01076
PF06463		11092	PF06463
PF00994		11093	PF00994
PF07200		11094	PF07200
PF03454		11095	PF03454
PF03453		11096	PF03453
PF16005		11097	PF16005
PF05161		11098	PF05161
PF04603		11099	PF04603
PF12181		11100	PF12181
PF17175		11101	PF17175
PF00384		11102	PF00384
PF18364		11103	PF18364
PF04879		11104	PF04879
PF01568		11105	PF01568
PF03164		11106	PF03164
PF16206		11107	PF16206
PF09200		11108	PF09200
PF15626		11109	PF15626
PF14318		11110	PF14318
PF00946		11111	PF00946
PF04744		11112	PF04744
PF08765		11113	PF08765
PF14225		11114	PF14225
PF14228		11115	PF14228
PF14222		11116	PF14222
PF17942		11117	PF17942
PF06451		11118	PF06451
PF02493		11119	PF02493
PF07661		11120	PF07661
PF03473		11121	PF03473
PF03476		11122	PF03476
PF02722		11123	PF02722
PF02707		11124	PF02707
PF09114		11125	PF09114
PF01618		11126	PF01618
PF17613		11127	PF17613
PF13677		11128	PF13677
PF09158		11129	PF09158
PF00635		11130	PF00635
PF04643		11131	PF04643
PF04644		11132	PF04644
PF18393		11133	PF18393
PF04870		11134	PF04870
PF12554		11135	PF12554
PF12926		11136	PF12926
PF01853		11137	PF01853
PF01107		11138	PF01107
PF03650		11139	PF03650
PF16667		11140	PF16667
PF15502		11141	PF15502
PF17234		11142	PF17234
PF04006		11143	PF04006
PF10175		11144	PF10175
PF07668		11145	PF07668
PF07666		11146	PF07666
PF17523		11147	PF17523
PF17060		11148	PF17060
PF18818		11149	PF18818
PF09176		11150	PF09176
PF04117		11151	PF04117
PF06039		11152	PF06039
PF15731		11153	PF15731
PF15723		11154	PF15723
PF15183		11155	PF15183
PF10555		11156	PF10555
PF02381		11157	PF02381
PF09444		11158	PF09444
PF04152		11159	PF04152
PF06723		11160	PF06723
PF04085		11161	PF04085
PF04093		11162	PF04093
PF15812		11163	PF15812
PF15155		11164	PF15155
PF13887		11165	PF13887
PF13888		11166	PF13888
PF05712		11167	PF05712
PF15325		11168	PF15325
PF03022		11169	PF03022
PF03919		11170	PF03919
PF01331		11171	PF01331
PF16741		11172	PF16741
PF13929		11173	PF13929
PF02940		11174	PF02940
PF15749		11175	PF15749
PF09387		11176	PF09387
PF14978		11177	PF14978
PF12824		11178	PF12824
PF09809		11179	PF09809
PF09812		11180	PF09812
PF11788		11181	PF11788
PF06984		11182	PF06984
PF10244		11183	PF10244
PF10245		11184	PF10245
PF10484		11185	PF10484
PF14955		11186	PF14955
PF13741		11187	PF13741
PF14943		11188	PF14943
PF10037		11189	PF10037
PF10213		11190	PF10213
PF15433		11191	PF15433
PF10210		11192	PF10210
PF08293		11193	PF08293
PF16053		11194	PF16053
PF10246		11195	PF10246
PF04066		11196	PF04066
PF18699		11197	PF18699
PF18502		11198	PF18502
PF10780		11199	PF10780
PF04471		11200	PF04471
PF13156		11201	PF13156
PF14338		11202	PF14338
PF05781		11203	PF05781
PF10906		11204	PF10906
PF13378		11205	PF13378
PF02746		11206	PF02746
PF12238		11207	PF12238
PF17077		11208	PF17077
PF00985		11209	PF00985
PF09402		11210	PF09402
PF01741		11211	PF01741
PF12795		11212	PF12795
PF12794		11213	PF12794
PF02349		11214	PF02349
PF12373		11215	PF12373
PF16801		11216	PF16801
PF16682		11217	PF16682
PF14477		11218	PF14477
PF14475		11219	PF14475
PF01716		11220	PF01716
PF11670		11221	PF11670
PF03429		11222	PF03429
PF07462		11223	PF07462
PF12948		11224	PF12948
PF09203		11225	PF09203
PF04421		11226	PF04421
PF03940		11227	PF03940
PF11629		11228	PF11629
PF10553		11229	PF10553
PF13984		11230	PF13984
PF00924		11231	PF00924
PF12777		11232	PF12777
PF05063		11233	PF05063
PF14013		11234	PF14013
PF12176		11235	PF12176
PF16185		11236	PF16185
PF17226		11237	PF17226
PF14920		11238	PF14920
PF14919		11239	PF14919
PF14918		11240	PF14918
PF03820		11241	PF03820
PF08991		11242	PF08991
PF01993		11243	PF01993
PF18454		11244	PF18454
PF02536		11245	PF02536
PF18741		11246	PF18741
PF14061		11247	PF14061
PF07747		11248	PF07747
PF02219		11249	PF02219
PF12225		11250	PF12225
PF05068		11251	PF05068
PF05369		11252	PF05369
PF03083		11253	PF03083
PF12808		11254	PF12808
PF03821		11255	PF03821
PF10558		11256	PF10558
PF10429		11257	PF10429
PF04208		11258	PF04208
PF05440		11259	PF05440
PF11854		11260	PF11854
PF04211		11261	PF04211
PF04207		11262	PF04207
PF04206		11263	PF04206
PF09472		11264	PF09472
PF04210		11265	PF04210
PF02007		11266	PF02007
PF05175		11267	PF05175
PF08468		11268	PF08468
PF02416		11269	PF02416
PF06253		11270	PF06253
PF05405		11271	PF05405
PF05873		11272	PF05873
PF15704		11273	PF15704
PF05374		11274	PF05374
PF10122		11275	PF10122
PF10124		11276	PF10124
PF10123		11277	PF10123
PF09299		11278	PF09299
PF15474		11279	PF15474
PF18221		11280	PF18221
PF17966		11281	PF17966
PF06458		11282	PF06458
PF17965		11283	PF17965
PF03888		11284	PF03888
PF17188		11285	PF17188
PF01456		11286	PF01456
PF16058		11287	PF16058
PF15672		11288	PF15672
PF13330		11289	PF13330
PF03272		11290	PF03272
PF18819		11291	PF18819
PF13455		11292	PF13455
PF10291		11293	PF10291
PF04310		11294	PF04310
PF16330		11295	PF16330
PF04288		11296	PF04288
PF17193		11297	PF17193
PF17192		11298	PF17192
PF10551		11299	PF10551
